"","Camper ID","Age","2021 > Grade","Gender","School","Years at camp","Sibling count","Lead source","Primary family city","Primary family state","Primary family country","Primary family zip","Do you have a copy of this year’s catalog?","2021 > trip code (ex. CAL 1, CAL 1A, CAL 1B, etc.) names (all)","2021 > trip + section names (all)","2021 > Enrolled sibling count","2021 > Status","2021 > First enrollment request date","2021 > First enrollment date","2021 > Unenrollment date","2021 > Is your child attending with a friend?","2021 ^Student Eval","2021 ^Expectations","2021 ^Trip Length","2021 ^^Interested in Another Trip?","2021 ^^^Future Trip?","2021 ^^^^Leader Rating of Student","2022 > Status","2022 > trip code (ex. CAL 1, CAL 1A, CAL 1B, etc.) names (all)"
"1627","749","17","10th","Female","Woodward Academy","6","1","I'm a Moondance Alumni","Atlanta","GA",,"30306","Yes","SLO 3","Slovenia 3",,"Enrolled","08-12-2021","08-12-2021","08-12-2021","No","Off the Charts (Highest)","Exceeded expectations","Too Short","Yes","KEZ, HWI","5","Enrolled","KEZ 1A"
"1628","9151","17","10th","Male","St. Davids School","1","0","Friend","Morrisville","NC",,"27560",,"YEL 1","Yellowstone 1",,"Enrolled","11-16-2021","11-16-2021",,"No","Off the Charts (Highest)","Exceeded expectations","Too Short","Yes",,"3","Cancelled",
"1629","7189","17","10th","Female","Sayre School","2","0","Friend","Lexington","KY",,"40502",,"KIL 4","Kilimanjaro 4",,"Enrolled","09-09-2021","11-03-2021","11-03-2021","No","Off the Charts (Highest)","Met expectations","Too Short","Yes","NLT, MYS","5","Enrolled","NOR 2"
"1630","7685","16","9th","Female","Collegiate School VA","2","0","Friend","Richmond","VA",,"23229",,"ICE 2B","Iceland 2",,"Enrolled","09-09-2021","09-30-2021",,"No","5","Met expectations","Just Right","Yes","MPU, CRO, SAF","Off the Charts (Highest)","Enrolled","SLO 2B"
"1631","8603","13","7th","Female","St. Timothy's School","3","1","Friend","Raleigh","NC",,"27608",,"CAL 3B","California 3","1","Enrolled","09-09-2021","09-13-2021",,"No","4","Met expectations","Just Right","Yes","BCO","Off the Charts (Highest)","Enrolled","BCO 3B"
"1632","7723","16","9th","Female","St. Mary's School (Raleigh)","2","1","Friend","Raleigh","NC",,"27608",,"ICE 2A","Iceland 2","1","Enrolled","09-09-2021","11-11-2021",,"No","5","Met expectations","Just Right","Yes","FIJ, BCR","Off the Charts (Highest)","Enrolled","CRO 3A"
"1633","9673","17","10th","Female","Campbell Hall School","1","0","Friend","Beverly Hills","CA",,"90210",,"MPU 2","Machu Picchu 2",,"Enrolled","04-11-2022","04-11-2022",,"No",,,,,,"4","Alumni",
"1634","9693","17","10th","Male","MICDS","2","0","Friend","Bay Harbor Islands","FL",,"33154",,"MPU 2","Machu Picchu 2",,"Enrolled","04-21-2022","04-21-2022",,"No",,,,,,"2","Enrolled","KIL 2.5"
"1635","9247","17","9th","Female","Woodward Academy","1","0","Google Ad","City of Atlanta","GA",,"30319",,"PNW 2A","Pacific Northwest 2",,"Enrolled","01-21-2022","02-03-2022",,"No","Off the Charts (Highest)","Met expectations","Just Right","Yes","CHA; MYS; KIL","5","Sent Home - Mental Health",
"1636","9816","15","7th","Male","Mater Dei School","3","4","Friend","Potomac","MD",,"20854",,"COT 2B","Colorado Trail 2",,"Enrolled","06-09-2022","06-13-2022",,"Yes",,,,,,"5","Enrolled","MAU 3B"
"1637","9610","16","9th","Female","Cape Fear Academy","1","0","Friend","Wilmington","NC",,"28409",,"CAN 2","Canyonlands 2",,"Enrolled","03-24-2022","03-25-2022",,"Yes","5","Met expectations","Just Right","Not Sure",,"5","Alumni",
"1638","8465","14","7th","Female","Cape Fear Academy","2","0","Family","Wilmington","NC",,"28403",,"BCO 3C","British Columbia 3",,"Enrolled","09-09-2021","09-13-2021","09-13-2021","Yes","5","Met expectations","Just Right","Yes","MAU; BCR","Off the Charts (Highest)","Enrolled","BCR 2B"
"1639","3938","17","10th","Female","Myers Park High School","2","0","I'm a Moondance Alumni","Charlotte","NC",,"28211",,"SAF 2A","South Africa 2",,"Enrolled","08-19-2021","08-19-2021",,"No","Off the Charts (Highest)","Met expectations","Just Right","Yes","HWI, SLO, KIL","Off the Charts (Highest)","Enrolled","THA 2A"
"1640","9450","15","7th","Female","Paisley IB Middle School","1","0","Friend","Winston Salem","NC",,"27106",,"CAL 2A","California 2",,"Enrolled","02-10-2022","02-22-2022",,"No","5","Met expectations","Just Right","Yes","ICE, MAU","Off the Charts (Highest)","Alumni",
"1641","4877","17","10th","Male","Porter Gaud School","3","0","Family","Charleston","SC",,"29403",,"EGP 3A","Ecuador+Galapagos 3",,"Enrolled","08-12-2021","08-13-2021",,"No","5","Met expectations","Just Right","Yes","THA; KEZ","4","Enrolled","KEZ 2B"
"1642","7772","17","9th","Male","Hopewell Valley","1","0","Family","Pennington","NJ",,"08534",,"EGP 2B","Ecuador+Galapagos 2",,"Enrolled","11-02-2021","11-02-2021",,"No","4","Met expectations","Just Right","Not Sure",,"5","Alumni",
"1643","1504","18","10th","Male","UMS-Wright Preparatory School","6","2","Friend","Mobile","AL",,"36607",,"SLO 1A","Slovenia 1",,"Enrolled","08-13-2021","08-13-2021",,"Yes","Off the Charts (Highest)","Met expectations","Just Right","Yes","KIL, CHA, THA,MYS","Off the Charts (Highest)","Enrolled","KIL 1"
"1644","6657","16","8th","Female","Broughton High School","3","0","Competitor","Raleigh","NC","United States","27608",,"BCR 1A","Belize+Costa Rica 1",,"Enrolled","08-12-2021","08-12-2021",,"Yes","Off the Charts (Highest)","Exceeded expectations","Too Short","Yes","SAF, FIJ, EGP, THA","Off the Charts (Highest)","Alumni",
"1645","8689","19","12th","Male","Evanston Township High School","1","2","Word of Mouth","Evanston","IL",,"60202",,"KIL 2","Kilimanjaro 2",,"Enrolled","09-09-2021","09-13-2021",,"No",,,,,,"5","Alumni",
"1646","9633","17","9th","Female","Highland Park High School","1","0","Friend","Dallas","TX",,"75225",,"SAF 2B","South Africa 2",,"Enrolled","03-31-2022","04-01-2022",,"No","5","Met expectations","Just Right","Yes","CRO","5","Alumni",
"1647","8135","17","10th","Female","St. Paul's Episcopal School","3","1","Word of Mouth","Mobile","AL","United States","36608",,"DOL 3A","Dolomites 3",,"Enrolled","08-17-2021","08-17-2021",,"No","Off the Charts (Highest)","Exceeded expectations","Just Right","Yes","CHA","Off the Charts (Highest)","Enrolled","SLO 3A"
"1648","5334","18","11th","Female","Union County High School","2","1","Word of Mouth","Young Harris","GA","United States","30582",,"MPU 2","Machu Picchu 2","1","Enrolled","08-12-2021","08-12-2021",,"Yes",,,,,,"5","Alumni",
"1649","5333","18","11th","Male","Union County High School","2","1","Word of Mouth","Young Harris","GA","United States","30582",,"MPU 2","Machu Picchu 2","1","Enrolled","08-12-2021","08-12-2021",,"Yes",,,,,,"Off the Charts (Highest)","Alumni",
"1650","8116","15","8th","Female","Charlotte Country Day School","3","1","Friend","Charlotte","NC",,"28209",,"BCO 1C","British Columbia 1","1","Enrolled","09-09-2021","10-20-2021","09-17-2021, 10-20-2021","No","5","Met expectations","Too Short","Yes","FIJ","5","Enrolled","CRO 2A"
"1651","6792","17","10th","Female","Blue Valley High School","2","1","Friend","Overland Park","KS",,"66221",,"FIJ 2A","Fiji 2",,"Enrolled","08-12-2021","08-12-2021",,"Yes","Off the Charts (Highest)","Exceeded expectations","Just Right","Yes","THA; SAF; BCR","Off the Charts (Highest)","Cancelled",
"1652","8172","14","7th","Male","Canterbury School","2","2","Friend","Greensboro","NC",,"27408",,"BCO 1C","British Columbia 1",,"Enrolled","08-18-2021","08-19-2021",,"Yes","4","Met expectations","Just Right","Yes","MAU, FIJ, ICE, SPM, SAF","2","Enrolled","BCR 1C"
"1653","8115","15","8th","Female","Charlotte Country Day School","3","1","Friend","Charlotte","NC",,"28209",,"ICE 1A","Iceland 1","1","Enrolled","09-09-2021","10-20-2021","10-20-2021","Yes","4","Exceeded expectations","Just Right","Yes",,"5","Enrolled","EGP 2A"
"1654","5290","17","9th","Female","Berkshire School","3","1","I'm a Moondance Alumni","Charlotte","NC",,"28226","No","CRO 3B","Croatia 3","1","Enrolled","08-12-2021","08-12-2021",,"No","5","Met expectations","Just Right","Yes","EGP, THA","4","Enrolled","SPM 3A"
"1655","1082","18","11th","Male","South Mecklenburg High School","4","1","I'm a Moondance Alumni","Charlotte","NC",,"28226","No","CHA 4A","Chamonix 4","1","Enrolled","08-19-2021","08-19-2021",,"No","5","Met expectations","Just Right","No",,"1","Alumni",
"1656","1398","17","10th","Female","Highland Park High School","6","2","Friend","Dallas","TX",,"75205",,"KEZ 3B","Kenya + Zanzibar 3","1","Enrolled","08-12-2021","06-30-2022","06-28-2022","Yes","4","Met expectations","Just Right","Yes","THA; HWI","5","Enrolled","HWI 2A"
"1657","1396","19","12th","Female","Highland Park High School","4","2","Friend","Dallas","TX",,"75205",,"MYS 1","Mystery Trip 1","1","Enrolled","08-12-2021","08-31-2021","08-31-2021","No","Off the Charts (Highest)","Exceeded expectations","Just Right","Yes",,"Off the Charts (Highest)","Alumni",
"1658","7259","18","10th","Male","Charlotte Country Day School","3","0","I'm a sibling of a Moondance Alumni","Charlotte","NC",,"28211",,"DOL 1A","Dolomites 1",,"Enrolled","05-12-2022","05-20-2022",,"No","Off the Charts (Highest)","Exceeded expectations","Too Short","Yes","CHA, NLT","Off the Charts (Highest)","Enrolled","CHA 1A"
"1659","8868","18","11th","Female","The Lovett School","2","1","Friend","Atlanta","GA",,"30327",,"OLY 3","The Olympics 3",,"Enrolled","09-24-2021","09-24-2021",,"No",,,,,,"Off the Charts (Highest)","Enrolled","NLT 2A"
"1660","9311","14","6th","Male","The Westminster Schools","1","1","Friend","Atlanta","GA",,"30327",,"COT 1B","Colorado Trail 1",,"Enrolled","01-11-2022","01-11-2022",,"No","3","Met expectations","Too Long","No",,"4","Alumni",
"1661","7833","16","9th","Female","The Heritage School","3","1","Friend","Palmetto","GA",,"30268",,"FIJ 2B","Fiji 2","1","Enrolled","09-09-2021","09-09-2021",,"No","5","Met expectations","Too Short","Yes","HWI","5","Enrolled","HWI 2B"
"1662","7832","19","11th","Male","The Heritage School","1","1","Friend","Palmetto","GA",,"30268",,"KEZ 2B","Kenya + Zanzibar 2","1","Enrolled","09-09-2021","09-09-2021",,"No","Off the Charts (Highest)","Exceeded expectations","Just Right",,,"Off the Charts (Highest)","Alumni",
"1663","7133","16","9th","Female","Princeton High School","3","0","Friend","Princeton","NJ","United States","08540",,"DOL 2B","Dolomites 2",,"Enrolled","09-10-2021","03-25-2022","03-25-2022","No","Off the Charts (Highest)","Exceeded expectations","Too Short","Yes","FIJ, ICE, CRO, NLT, CHA","5","Enrolled","KEZ 2B"
"1664","5435","18","10th","Female","Charlotte Country Day School","3","0","Advertisement","Charlotte","NC",,"28209",,"SPM 2A","Spain + Morocco 2",,"Enrolled","08-12-2021","08-12-2021",,"Yes",,,,,,"5","Enrolled","SLO 2A"
"1665","9227","16","8th","Female","Athens Academy","4","0","Friend","Bishop","GA",,"30621",,"BCO 1C","British Columbia 1",,"Enrolled","12-10-2021","02-14-2022","02-14-2022","Yes","Off the Charts (Highest)","Met expectations","Just Right","Yes","FIJ","Off the Charts (Highest)","Enrolled","CRO 2A"
"1666","8282","17","10th","Female","Harpeth Hall School","3","1","Word of Mouth","Nashville","TN",,"37215",,"HWI 3B","Hawaiian Islands 3",,"Enrolled","08-23-2021","10-04-2021",,"No","Off the Charts (Highest)","Met expectations","Just Right","Yes","KEZ","5","Enrolled","SLO 2A"
"1667","6410","15","8th","Female","Fletcher Academy","3","0","Friend","Raleigh","NC",,"27612",,"BCR 3B","Belize+Costa Rica 3",,"Enrolled","08-12-2021","08-12-2021",,"No","4","Met expectations","Too Long","Not Sure",,,"Enrolled","EGP 3B"
"1668","7082","15","8th","Female","Lamar Middle School","2","0","I'm a sibling of a Moondance Alumni","Austin","TX",,"78703",,"MAU 2B","Maui 2",,"Enrolled","08-29-2021","08-31-2021",,"No","4","Met expectations","Too Short","Yes","SAF, FIJ","4","Alumni",
"1669","8401","16","8th","Female","The Lovett School/Capstone Academy","3","1","Family","Atlanta","GA",,"30327",,"ICE 1B","Iceland 1",,"Enrolled","09-09-2021","09-09-2021",,"Yes","5","Met expectations","Just Right","Yes","FIJ, SAF","Off the Charts (Highest)","Enrolled","FIJ 1A"
"1670","6796","17","9th","Male","Broughton High School","3","0","Word of Mouth","Raleigh","NC",,"27609",,"EGP 1B","Ecuador+Galapagos 1",,"Enrolled","03-14-2022","03-14-2022",,"Yes","4","Met expectations","Too Short","Not Sure","KIL","5","Enrolled","FIJ 1A"
"1671","7584","17","10th","Male","Woodward Academy","1","0","Family","Atlanta","GA",,"30306",,"CHA 4B","Chamonix 4",,"Enrolled","09-27-2021","12-06-2021","12-06-2021","No","4","Met expectations","Just Right","No",,"3","Alumni",
"1672","2677","19","12th","Male","Rock Quarry Middle School","4","0","Word of Mouth","Tuscaloosa","AL",,"35406",,"NOR 2","Norway 2",,"Enrolled","11-30-2021","12-01-2021",,"No","5","Exceeded expectations","Just Right","Yes","CHA, KIL","Off the Charts (Highest)","Alumni",
"1673","3596","18","10th","Female","Collegiate School","2","1","Friend","Henrico","VA","United States","23229",,"SPM 3A","Spain+Morocco 3",,"Enrolled","08-17-2021","08-17-2021",,"Yes","5","Exceeded expectations","Just Right","Not Sure","THA","5","Alumni",
"1674","3611","17","9th","Male","Lucy Beckham High School","2","1","Friend","Mount Pleasant","SC",,"29464",,"MID 1","Midnight Sun 1","1","Enrolled","01-05-2022","01-05-2022",,"Yes","4",,"Too Long","Not Sure","SPM","4","Enrolled","SPM 3A"
"1675","3729","18","11th","Female","St. Mary's School (Raleigh)","3","0","Friend","Raleigh","NC",,"27608",,"KEZ 1B","Kenya + Zanzibar 1",,"Enrolled","08-19-2021","01-27-2022","01-27-2022","Yes","5","Exceeded expectations","Just Right","No",,"Off the Charts (Highest)","Enrolled","CHA 6A"
"1676","8412","17","9th","Female","Wesleyan School","2","1","Friend","Johns Creek","GA",,"30097",,"PNW 1A","Pacific Northwest 1","1","Enrolled","09-09-2021","09-10-2021","09-10-2021","Yes","Off the Charts (Highest)","Met expectations","Just Right","Yes","FIJ, THA","Off the Charts (Highest)","Enrolled","FIJ 2A"
"1677","9278","17","9th","Male","Lucy Beckham High School","2","1","Friend","Mount Pleasant","SC",,"29464",,"MID 1","Midnight Sun 1","1","Enrolled","01-05-2022","01-05-2022",,"Yes","4","Met expectations","Too Long","Not Sure",,"Off the Charts (Highest)","Enrolled","SPM 3A"
"1678","8413","17","9th","Female","Wesleyan School","2","1","Friend","Johns Creek","GA",,"30097",,"BGW 2A","Big Wild 2","1","Enrolled","09-09-2021","09-09-2021",,"Yes","Off the Charts (Highest)","Exceeded expectations","Just Right","Yes",,"4","Enrolled","DOL 2B"
"1679","8953","19","11th","Male","St. Pauls Episcopal School","1","1","Friend","Mobile","AL",,"36608",,"YOS 2","Yosemite 2",,"Enrolled","10-08-2021","10-08-2021",,"No","4","Met expectations","Just Right","Yes","MYS","2","Alumni",
"1680","5548","16","9th","Female","The Westminster Schools","1","1","Friend","Atlanta","GA",,"30327",,"SAF 1A","South Africa 1",,"Enrolled","08-17-2021","08-17-2021",,"Yes","Off the Charts (Highest)","Exceeded expectations","Just Right","Yes","MPU, CHA, DOL, KIL, CRO","Off the Charts (Highest)","Dismissed",
"1681","9731","17","10th","Female","The American School in London","1","1","Friend","London","England","United Kingdom","SE1 9GQ",,"KEZ 3B","Kenya + Zanzibar 3",,"Enrolled","05-02-2022","05-09-2022",,"No","5","Met expectations","Just Right","Yes","THA","Off the Charts (Highest)","Alumni",
"1682","7740","16","8th","Female","Douglas Freeman High School","2","0","Friend","Richmond","VA",,"23229",,"BGW 3C","Big Wild 3",,"Enrolled","09-09-2021","09-09-2021",,"Yes",,,,,"FIJ; SLO","5","Enrolled","CRO 1B"
"1683","8051","15","8th","Female","RJ Reynolds High School","3","1","Friend","Winston-Salem","NC",,"27106",,"MAU 3C","Maui 3",,"Enrolled","08-31-2021","10-04-2021",,"No","5","Met expectations","Too Short","Yes","DOL; FIJ; ICE","Off the Charts (Highest)","Enrolled","ICE 2A"
"1684","7109","15","8th","Female","Harpeth Hall School","4","1","I'm a Moondance Alumni","Nashville","TN",,"37215",,"BCR 1A","Belize+Costa Rica 1",,"Enrolled","08-12-2021","08-13-2021",,"Yes","5","Met expectations","Just Right","Yes","FIJ, THA, SAF","3","Enrolled","EGP 2B"
"1685","2266","18","11th","Female","St. Pauls Episcopal School","2","1","Friend","Mobile","AL",,"36608",,"SLO 3","Slovenia 3",,"Enrolled","08-23-2021","12-13-2021","12-13-2021","No","5","Met expectations","Just Right","No",,"Off the Charts (Highest)","Alumni",
"1686","7333","19","12th","Male","RJ Reynolds High School","2","0","I'm a sibling of a Moondance Alumni","Winston-Salem","NC",,"27104",,"KEZ 3A","Kenya + Zanzibar 3",,"Enrolled","08-20-2021","08-20-2021",,"Yes","Off the Charts (Highest)","Met expectations","Just Right",,,"4","Alumni",
"1687","9289","15","8th","Male","Woodberry Forest School","2","2","Family","Raleigh","NC",,"27608",,"BGW 2B","Big Wild 2",,"Enrolled","01-07-2022","01-07-2022",,"Yes","Off the Charts (Highest)","Exceeded expectations","Just Right","Yes","MAU, BCR, DOL","Off the Charts (Highest)","Enrolled","MAU 2A"
"1688","9853","17","10th","Male","Ensworth school","1","1","Friend","Nashville","TN",,"37205",,"FIJ 3A","FIJ 3",,"Enrolled","06-18-2022","06-20-2022",,"No","5","Met expectations","Too Long","No",,"5","Alumni",
"1689","8793","16","9th","Male","Upper St. Clair","3","1","Friend","Pittsburgh","PA",,"15241",,"SAF 2B","South Africa 2",,"Enrolled","09-15-2021","09-16-2021",,"No","5","Met expectations","Just Right","Not Sure","NLT, MID","3","Enrolled","EGP 2A"
"1690","9429","17","10th","Male","Noble and Greenough School","1","0","Friend","Needham","MA",,"02494",,"DOL 2A","Dolomites 2",,"Enrolled","02-08-2022","02-08-2022",,"No","4","Met expectations","Just Right","No",,"4","Alumni",
"1691","8840","16","9th","Male","Saint Ann's School","1","0","Friend","Brooklyn","NY",,"11231",,"DOL 2B","Dolomites 2",,"Enrolled","09-20-2021","01-24-2022","01-24-2022","Yes","5","Met expectations","Just Right","Yes",,"Off the Charts (Highest)","Alumni",
"1692","4297","16","9th","Female","MICDS","3","1","Home Presentation","St. Louis","MO",,"63131",,"EGP 1A","Ecuador+Galapagos 1","1","Enrolled","08-12-2021","08-13-2021",,"Yes","4","Met expectations","Just Right","Not Sure",,"5","Cancelled",
"1693","6289","15","8th","Male","MICDS","2","1","Home Presentation","St. Louis","MO",,"63131",,"MAU 1C","Maui 1","1","Enrolled","08-12-2021","08-13-2021",,"No","4","Met expectations","Just Right","Not Sure",,"Off the Charts (Highest)","Withdrawn",
"1694","9692","16","9th","Female","New Trier High School","1","0","Friend","Wilmette","IL",,"60091",,"EGP 2B","Ecuador+Galapagos 2",,"Enrolled","04-21-2022","04-21-2022",,"No","5","Exceeded expectations","Just Right","Not Sure","FIJ, BCR, THA","4","Alumni",
"1695","6681","17","9th","Male","Pace Academy","3","1","Friend","Atlanta","GA",,"30327",,"SPM 3B","Spain+Morocco 3",,"Enrolled","08-16-2021","08-17-2021",,"Yes","Off the Charts (Highest)","Exceeded expectations","Just Right","Yes","KEZ, SAF, FIJ","5","Enrolled","MAD 3"
"1696","4290","18","11th","Female","Heathwood Hall Episcopal School","2","2","Friend","Columbia","SC",,"29205",,"SLO 2A","SLO 2",,"Enrolled","08-19-2021","08-19-2021",,"Yes","Off the Charts (Highest)","Met expectations","Just Right","No",,"5","Alumni",
